mr/stts/00/senticonll0000	2	11	easy	UNK	I-NEUT	1	1	2	1	3	7	0	0	0	0
mr/stts/00/senticonll0000	2	12	for	UNK	I-NEUT	_	_	_	_	4	4	_	_	_	1
mr/stts/00/senticonll0000	2	13	critics	UNK	I-NEUT	1	1	2	2	4	6	0	1	0	0
mr/stts/00/senticonll0000	2	14	to	UNK	I-NEUT	1	2	2	0	4	6	0	0	0	2
mr/stts/00/senticonll0000	2	15	shred	UNK	I-NEUT	1	1	2	2	4	7	0	2	1	0
mr/stts/00/senticonll0000	2	16	it.	UNK	I-NEUT	_	_	_	_	5	3	_	_	_	1

mr/stts/00/senticonll0000	3	0	Slow,	UNK	B-NOTNEUT	1	2	2	1	4	6	1	1	1	0
mr/stts/00/senticonll0000	3	2	silly	UNK	I-NOTNEUT	1	1	2	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	3	3	and	UNK	I-NOTNEUT	1	1	2	1	3	7	0	0	0	3
mr/stts/00/senticonll0000	3	4	unintentionally	UNK	I-NOTNEUT	1	2	2	2	5	7	1	0	1	0
mr/stts/00/senticonll0000	3	5	hilarious.	UNK	B-NOTNEUT	1	2	2	2	4	7	0	1	1	0

mr/stts/00/senticonll0000	4	0	Ultimately	UNK	B-NEUT	1	2	2	1	4	7	2	0	2	0
mr/stts/00/senticonll0000	4	1	feels	UNK	B-NOTNEUT	2	2	2	1	4	7	1	0	1	0
mr/stts/00/senticonll0000	4	2	emp11111ty	UNK	I-NOTNEUT	2	2	2	1	4	7	1	1	2	_
mr/stts/00/senticonll0000	4	3	and	UNK	I-NOTNEUT	2	2	2	1	4	4	0	0	0	3
mr/stts/00/senticonll0000	4	4	unsatisfying,	UNK	I-NOTNEUT	2	2	3	1	4	7	0	1	0	0
mr/stts/00/senticonll0000	4	6	like	UNK	B-NEUT	1	1	1	1	3	3	0	0	0	0
mr/stts/00/senticonll0000	4	7	swallowing	UNK	I-NEUT	_	_	_	_	3	7	_	_	_	0
mr/stts/00/senticonll0000	4	8	a	UNK	I-NEUT	_	_	_	_	0	0	_	_	_	2
mr/stts/00/senticonll0000	4	9	Communion	UNK	I-NEUT	1	2	2	1	3	7	1	0	1	0
mr/stts/00/senticonll0000	4	10	wafer	UNK	I-NEUT	1	2	2	2	4	7	0	1	0	0
mr/stts/00/senticonll0000	4	11	without	UNK	I-NEUT	2	2	1	2	3	6	0	0	0	0
mr/stts/00/senticonll0000	4	12	the	UNK	I-NEUT	_	_	_	_	5	3	_	_	_	7
mr/stts/00/senticonll0000	4	13	wine.	UNK	I-NEUT	1	2	3	1	3	6	0	0	0	0

mr/stts/00/senticonll0000	5	0	Exudes	UNK	B-NEUT	1	1	2	2	5	7	0	1	0	0
mr/stts/00/senticonll0000	5	1	the	UNK	I-NEUT	0	2	2	1	4	6	0	1	0	7
mr/stts/00/senticonll0000	5	2	fizz	UNK	I-NEUT	_	_	_	_	4	6	_	_	_	0
mr/stts/00/senticonll0000	5	3	of	UNK	I-NEUT	_	_	_	_	3	6	_	_	_	3
mr/stts/00/senticonll0000	5	4	a	UNK	I-NEUT	_	_	_	_	3	5	_	_	_	2
mr/stts/00/senticonll0000	5	5	Busby	UNK	I-NEUT	1	2	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	5	6	Berkeley	UNK	I-NEUT	1	3	1	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	5	7	musical	UNK	I-NEUT	1	2	3	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	5	8	and	UNK	I-NEUT	0	1	2	3	3	6	0	0	0	3
mr/stts/00/senticonll0000	5	9	the	UNK	I-NEUT	_	_	_	_	4	4	_	_	_	7
mr/stts/00/senticonll0000	5	10	visceral	UNK	I-NEUT	1	2	2	2	5	7	0	2	1	0
mr/stts/00/senticonll0000	5	11	excitement	UNK	B-NOTNEUT	0	1	2	2	3	7	0	1	0	0
mr/stts/00/senticonll0000	5	12	of	UNK	I-NOTNEUT	1	1	3	2	3	4	0	0	0	3
mr/stts/00/senticonll0000	5	13	a	UNK	I-NOTNEUT	_	_	_	_	2	2	_	_	_	2
mr/stts/00/senticonll0000	5	14	sports	UNK	I-NOTNEUT	1	2	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	5	15	extravaganza.	UNK	I-NOTNEUT	0	1	2	2	4	7	0	1	2	0

mr/stts/00/senticonll0000	6	0	The	UNK	B-NEUT	2	1	2	2	2	1	0	0	0	7
mr/stts/00/senticonll0000	6	1	film	UNK	I-NEUT	1	2	2	1	3	4	0	0	0	0
mr/stts/00/senticonll0000	6	2	rehashes	UNK	B-NOTNEUT	1	1	2	1	4	7	0	1	1	0
mr/stts/00/senticonll0000	6	3	several	UNK	I-NOTNEUT	1	2	3	2	5	7	0	1	0	0
mr/stts/00/senticonll0000	6	4	old	UNK	I-NOTNEUT	0	1	2	1	3	4	0	0	0	0
mr/stts/00/senticonll0000	6	5	themes	UNK	I-NOTNEUT	0	2	3	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	6	6	and	UNK	B-NEUT	1	2	3	2	3	3	0	0	0	3
mr/stts/00/senticonll0000	6	7	is	UNK	I-NEUT	_	_	_	_	4	3	_	_	_	1
mr/stts/00/senticonll0000	6	8	capped	UNK	B-NOTNEUT	1	2	2	1	3	7	0	0	0	0
mr/stts/00/senticonll0000	6	9	with	UNK	I-NOTNEUT	1	1	2	2	3	4	0	0	0	0
mr/stts/00/senticonll0000	6	10	pointless	UNK	I-NOTNEUT	1	1	2	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	6	11	extremes	UNK	I-NOTNEUT	0	1	2	2	5	7	0	1	1	0
mr/stts/00/senticonll0000	6	12	--	UNK	B-NEUT	_	_	_	_	4	2	_	_	_	0
mr/stts/00/senticonll0000	6	13	it's	UNK	I-NEUT	2	4	2	2	3	2	0	0	0	1
mr/stts/00/senticonll0000	6	15	insanely	UNK	B-NOTNEUT	1	1	2	2	4	7	0	3	1	0
mr/stts/00/senticonll0000	6	16	violent	UNK	I-NOTNEUT	1	2	2	1	4	7	0	1	0	0
mr/stts/00/senticonll0000	6	17	and	UNK	I-NOTNEUT	2	1	2	2	3	4	0	0	0	3
mr/stts/00/senticonll0000	6	18	very	UNK	I-NOTNEUT	1	2	1	2	4	6	0	1	0	0
mr/stts/00/senticonll0000	6	19	graphic.	UNK	I-NOTNEUT	1	1	1	2	4	7	0	1	0	0

mr/stts/00/senticonll0000	7	0	Ryan	UNK	B-NEUT	0	1	2	2	4	3	0	0	1	0
mr/stts/00/senticonll0000	7	1	Gosling	UNK	I-NEUT	1	0	3	2	3	7	0	0	0	0
mr/stts/00/senticonll0000	7	2	is,	UNK	I-NEUT	1	1	2	2	5	2	0	0	0	1
mr/stts/00/senticonll0000	7	4	in	UNK	I-NEUT	_	_	_	_	3	4	_	_	_	2
mr/stts/00/senticonll0000	7	5	a	UNK	I-NEUT	_	_	_	_	4	5	_	_	_	2
mr/stts/00/senticonll0000	7	6	word,	UNK	I-NEUT	0	2	4	2	3	7	0	0	0	0
mr/stts/00/senticonll0000	7	8	brilliant	UNK	B-NOTNEUT	_	_	_	_	3	6	_	_	_	0
mr/stts/00/senticonll0000	7	9	as	UNK	B-NEUT	_	_	_	_	4	4	_	_	_	0
mr/stts/00/senticonll0000	7	10	the	UNK	I-NEUT	_	_	_	_	3	6	_	_	_	7
mr/stts/00/senticonll0000	7	11	conflicted	UNK	I-NEUT	1	1	1	1	4	7	0	1	1	0
mr/stts/00/senticonll0000	7	12	Daniel.	UNK	I-NEUT	1	1	2	2	6	7	0	3	1	0

mr/stts/00/senticonll0000	8	0	If	UNK	B-NEUT	2	1	3	2	4	0	0	1	0	0
mr/stts/00/senticonll0000	8	1	Deuces	UNK	I-NEUT	1	1	1	2	4	7	0	1	0	0
mr/stts/00/senticonll0000	8	2	Wild	UNK	B-NOTNEUT	_	_	_	_	4	7	_	_	_	0
mr/stts/00/senticonll0000	8	3	had	UNK	B-NEUT	1	2	2	2	4	7	0	1	1	0
mr/stts/00/senticonll0000	8	4	been	UNK	I-NEUT	2	2	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	8	5	tweaked	UNK	I-NEUT	1	1	2	3	3	7	0	0	0	0
mr/stts/00/senticonll0000	8	6	up	UNK	I-NEUT	1	1	2	1	4	4	1	0	1	0
mr/stts/00/senticonll0000	8	7	a	UNK	I-NEUT	0	2	2	2	4	4	0	0	0	2
mr/stts/00/senticonll0000	8	8	notch	UNK	I-NEUT	2	1	2	2	3	7	0	1	0	0
mr/stts/00/senticonll0000	8	9	it	UNK	I-NEUT	_	_	_	_	3	0	_	_	_	1
mr/stts/00/senticonll0000	8	10	would	UNK	I-NEUT	_	_	_	_	3	7	_	_	_	0
mr/stts/00/senticonll0000	8	11	have	UNK	I-NEUT	1	1	2	2	3	5	0	0	0	0
mr/stts/00/senticonll0000	8	12	become	UNK	I-NEUT	0	1	2	2	3	7	0	0	0	0
mr/stts/00/senticonll0000	8	13	a	UNK	I-NEUT	1	2	3	1	3	3	0	0	0	2
mr/stts/00/senticonll0000	8	14	camp	UNK	I-NEUT	1	2	1	2	3	6	0	0	0	0
mr/stts/00/senticonll0000	8	15	adventure,	UNK	I-NEUT	1	1	3	2	5	7	0	0	0	0
mr/stts/00/senticonll0000	8	17	one	UNK	B-NOTNEUT	1	1	2	2	5	5	0	0	1	0
mr/stts/00/senticonll0000	8	18	of	UNK	I-NOTNEUT	_	_	_	_	4	2	_	_	_	3
mr/stts/00/senticonll0000	8	19	those	UNK	I-NOTNEUT	1	0	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	8	20	movies	UNK	I-NOTNEUT	2	1	2	1	3	6	0	0	0	0
mr/stts/00/senticonll0000	8	21	that's	UNK	B-NEUT	1	1	1	1	3	5	0	0	0	0
mr/stts/00/senticonll0000	8	23	so	UNK	I-NEUT	3	2	3	2	4	4	0	0	0	0
mr/stts/00/senticonll0000	8	24	bad	UNK	B-NOTNEUT	_	_	_	_	3	4	_	_	_	0
mr/stts/00/senticonll0000	8	25	it	UNK	B-NEUT	1	1	5	1	3	1	0	0	0	1
mr/stts/00/senticonll0000	8	26	starts	UNK	B-NOTNEUT	2	2	2	3	4	6	0	0	0	0
mr/stts/00/senticonll0000	8	27	to	UNK	I-NOTNEUT	_	_	_	_	4	4	_	_	_	2
mr/stts/00/senticonll0000	8	28	become	UNK	I-NOTNEUT	1	1	2	2	3	7	0	1	0	0
mr/stts/00/senticonll0000	8	29	good.	UNK	I-NOTNEUT	1	1	2	1	4	6	0	0	0	0

mr/stts/00/senticonll0000	9	0	The	UNK	B-NEUT	_	_	_	_	3	1	_	_	_	7
mr/stts/00/senticonll0000	9	1	film's	UNK	I-NEUT	1	1	2	2	4	7	0	1	1	0
mr/stts/00/senticonll0000	9	3	stagecrafts	UNK	I-NEUT	1	2	2	2	4	7	2	1	3	_
mr/stts/00/senticonll0000	9	4	are	UNK	I-NEUT	1	4	2	2	3	7	0	0	0	0
mr/stts/00/senticonll0000	9	5	intimate	UNK	B-NOTNEUT	0	3	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	9	6	and	UNK	I-NOTNEUT	0	1	2	2	3	4	0	0	0	3
mr/stts/00/senticonll0000	9	7	therefore	UNK	I-NOTNEUT	1	1	2	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	9	8	bolder	UNK	I-NOTNEUT	1	1	2	2	3	7	0	1	1	0
mr/stts/00/senticonll0000	9	9	than	UNK	B-NEUT	_	_	_	_	4	6	_	_	_	0
mr/stts/00/senticonll0000	9	10	the	UNK	I-NEUT	2	2	1	1	3	2	0	0	0	7
mr/stts/00/senticonll0000	9	11	otherwise	UNK	I-NEUT	1	0	2	3	3	7	0	0	0	0
mr/stts/00/senticonll0000	9	12	calculated	UNK	I-NEUT	2	2	3	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	9	13	artifice	UNK	I-NEUT	1	2	1	1	5	7	0	2	1	0
mr/stts/00/senticonll0000	9	14	that	UNK	I-NEUT	_	_	_	_	3	4	_	_	_	0
mr/stts/00/senticonll0000	9	15	defines	UNK	I-NEUT	2	2	3	1	4	7	0	1	0	0
mr/stts/00/senticonll0000	9	16	and	UNK	I-NEUT	1	3	3	2	4	6	0	0	0	3
mr/stts/00/senticonll0000	9	17	overwhelms	UNK	I-NEUT	1	1	2	2	3	7	0	1	0	0
mr/stts/00/senticonll0000	9	18	the	UNK	I-NEUT	0	1	2	1	3	3	0	0	0	7
mr/stts/00/senticonll0000	9	19	film's	UNK	I-NEUT	0	1	3	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	9	21	production	UNK	I-NEUT	1	1	2	2	4	7	0	0	1	0
mr/stts/00/senticonll0000	9	22	design.	UNK	I-NEUT	1	2	2	2	4	7	0	0	0	0

mr/stts/00/senticonll0000	10	0	Frida	UNK	B-NEUT	1	2	2	2	5	4	0	0	0	0
mr/stts/00/senticonll0000	10	1	is	UNK	I-NEUT	1	1	3	2	5	5	0	0	0	1
mr/stts/00/senticonll0000	10	2	certainly	UNK	I-NEUT	1	1	2	2	4	7	0	1	1	0
mr/stts/00/senticonll0000	10	3	no	UNK	I-NEUT	0	1	4	1	3	6	0	0	0	0
mr/stts/00/senticonll0000	10	4	disaster,	UNK	I-NEUT	_	_	_	_	4	7	_	_	_	0
mr/stts/00/senticonll0000	10	6	but	UNK	I-NEUT	1	1	3	2	4	2	0	0	0	0
mr/stts/00/senticonll0000	10	7	neither	UNK	I-NEUT	1	2	2	2	4	7	0	0	2	0
mr/stts/00/senticonll0000	10	8	is	UNK	I-NEUT	1	2	3	2	4	3	0	0	0	1
mr/stts/00/senticonll0000	10	9	it	UNK	I-NEUT	_	_	_	_	5	2	_	_	_	1
mr/stts/00/senticonll0000	10	10	the	UNK	I-NEUT	_	_	_	_	4	6	_	_	_	7
mr/stts/00/senticonll0000	10	11	Kahlo	UNK	I-NEUT	1	2	3	2	3	7	0	0	0	0
mr/stts/00/senticonll0000	10	12	movie	UNK	I-NEUT	1	1	2	1	5	6	0	2	1	0
mr/stts/00/senticonll0000	10	13	Frida	UNK	I-NEUT	2	2	2	1	3	7	1	0	1	0
mr/stts/00/senticonll0000	10	14	fans	UNK	I-NEUT	2	2	3	1	4	6	0	0	0	0
mr/stts/00/senticonll0000	10	15	have	UNK	I-NEUT	_	_	_	_	3	6	_	_	_	0
mr/stts/00/senticonll0000	10	16	been	UNK	I-NEUT	1	1	2	2	4	5	0	0	0	0
mr/stts/00/senticonll0000	10	17	looking	UNK	I-NEUT	1	1	2	2	4	6	0	1	0	0
mr/stts/00/senticonll0000	10	18	for.	UNK	I-NEUT	_	_	_	_	3	2	_	_	_	1

mr/stts/00/senticonll0000	11	0	The	UNK	B-NEUT	1	1	2	2	4	1	0	1	0	7
mr/stts/00/senticonll0000	11	1	film	UNK	I-NEUT	1	2	2	2	5	4	0	2	1	0
mr/stts/00/senticonll0000	11	2	often	UNK	I-NEUT	1	3	1	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	11	3	achieves	UNK	B-NOTNEUT	1	2	2	2	4	7	0	1	0	0
mr/stts/00/senticonll0000	11	4	a	UNK	I-NOTNEUT	0	3	2	2	3	2	0	0	0	2
mr/stts/00/senticonll0000	11	5	mesmerizing	UNK	I-NOTNEUT	1	3	3	2	4	7	0	1	0	0
mr/stts/00/senticonll0000	11	6	poetry.	UNK	I-NOTNEUT	1	2	1	1	4	6	0	1	0	0

mr/stts/00/senticonll0000	12	0	A	UNK	B-NEUT	_	_	_	_	0	0	_	_	_	2
mr/stts/00/senticonll0000	12	1	work	UNK	I-NEUT	1	3	2	3	4	6	1	0	1	0
mr/stts/00/senticonll0000	12	2	of	UNK	I-NEUT	1	2	2	3	3	6	0	0	0	3
mr/stts/00/senticonll0000	12	3	astonishing	UNK	B-NOTNEUT	1	2	2	2	4	7	0	0	2	0
mr/stts/00/senticonll0000	12	4	delicacy	UNK	I-NOTNEUT	1	2	2	2	4	7	1	1	2	0
mr/stts/00/senticonll0000	12	5	and	UNK	I-NOTNEUT	2	2	2	2	5	6	0	2	1	3
mr/stts/00/senticonll0000	12	6	force.	UNK	I-NOTNEUT	1	2	1	1	5	6	0	0	0	0

mr/stts/00/senticonll0000	13	0	The	UNK	B-NEUT	1	3	3	3	4	1	0	0	0	7
mr/stts/00/senticonll0000	13	1	movie's	UNK	I-NEUT	2	1	3	2	4	7	0	0	1	0
mr/stts/00/senticonll0000	13	3	plot	UNK	I-NEUT	_	_	_	_	4	7	_	_	_	0
mr/stts/00/senticonll0000	13	4	is	UNK	I-NEUT	1	1	3	2	4	6	0	0	0	1
mr/stts/00/senticonll0000	13	5	almost	UNK	I-NEUT	2	2	2	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	13	6	entirely	UNK	B-NOTNEUT	2	2	2	1	3	7	0	0	0	0
mr/stts/00/senticonll0000	13	7	witless	UNK	I-NOTNEUT	2	4	3	2	5	7	0	1	0	0
mr/stts/00/senticonll0000	13	8	and	UNK	I-NOTNEUT	1	2	3	3	3	5	0	0	0	3
mr/stts/00/senticonll0000	13	9	inane,	UNK	I-NOTNEUT	1	3	1	2	5	7	0	0	0	0
mr/stts/00/senticonll0000	13	11	carrying	UNK	B-NEUT	1	3	3	1	4	6	0	0	1	0
mr/stts/00/senticonll0000	13	12	every	UNK	I-NEUT	2	1	2	2	4	7	0	2	1	0
mr/stts/00/senticonll0000	13	13	gag	UNK	B-NOTNEUT	0	1	3	1	4	5	0	0	0	0
mr/stts/00/senticonll0000	13	14	two	UNK	B-NEUT	1	1	2	1	4	6	0	1	0	0
mr/stts/00/senticonll0000	13	15	or	UNK	I-NEUT	2	1	0	2	3	5	0	0	0	0
mr/stts/00/senticonll0000	13	16	three	UNK	I-NEUT	1	1	1	2	4	6	0	0	1	0
mr/stts/00/senticonll0000	13	17	times	UNK	I-NEUT	1	1	1	2	3	6	0	1	0	0
mr/stts/00/senticonll0000	13	18	beyond	UNK	I-NEUT	0	2	1	2	3	7	0	0	0	0
mr/stts/00/senticonll0000	13	19	its	UNK	I-NEUT	_	_	_	_	3	5	_	_	_	0
mr/stts/00/senticonll0000	13	20	limit	UNK	I-NEUT	0	2	3	1	4	5	0	0	0	0
mr/stts/00/senticonll0000	13	21	to	UNK	B-NOTNEUT	_	_	_	_	2	4	_	_	_	2
mr/stts/00/senticonll0000	13	22	sustain	UNK	I-NOTNEUT	1	1	3	2	4	5	0	0	1	0
mr/stts/00/senticonll0000	13	23	a	UNK	I-NOTNEUT	1	2	3	1	3	6	0	0	0	2
mr/stts/00/senticonll0000	13	24	laugh.	UNK	I-NOTNEUT	_	_	_	_	3	5	_	_	_	0

mr/stts/00/senticonll0000	14	0	For	UNK	B-NEUT	1	1	2	2	3	1	1	0	1	1
mr/stts/00/senticonll0000	14	1	the	UNK	I-NEUT	_	_	_	_	3	4	_	_	_	7
mr/stts/00/senticonll0000	14	2	most	UNK	I-NEUT	1	2	2	2	3	6	0	0	0	0
mr/stts/00/senticonll0000	14	3	part,	UNK	I-NEUT	_	_	_	_	4	5	_	_	_	0
mr/stts/00/senticonll0000	14	5	the	UNK	B-NOTNEUT	1	1	2	1	3	3	0	0	1	7
mr/stts/00/senticonll0000	14	6	ingredients	UNK	I-NOTNEUT	1	1	2	2	5	7	1	0	1	0
mr/stts/00/senticonll0000	14	7	are	UNK	I-NOTNEUT	1	1	2	1	5	4	0	1	0	0
mr/stts/00/senticonll0000	14	8	there.	UNK	I-NOTNEUT	2	2	2	2	4	6	0	0	0	0

mr/stts/00/senticonll0000	15	0	But	UNK	B-NEUT	1	3	3	1	2	1	0	0	0	0
mr/stts/00/senticonll0000	15	1	if	UNK	I-NEUT	_	_	_	_	2	2	_	_	_	0
mr/stts/00/senticonll0000	15	2	you've	UNK	I-NEUT	3	2	2	3	3	7	0	0	0	0
mr/stts/00/senticonll0000	15	4	paid	UNK	I-NEUT	1	2	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	15	5	a	UNK	I-NEUT	_	_	_	_	3	3	_	_	_	2
mr/stts/00/senticonll0000	15	6	matinee	UNK	I-NEUT	2	1	2	1	4	7	0	0	0	0
mr/stts/00/senticonll0000	15	7	price	UNK	I-NEUT	1	2	2	1	3	7	0	0	0	0
mr/stts/00/senticonll0000	15	8	and	UNK	I-NEUT	1	3	2	1	3	4	0	0	0	3
mr/stts/00/senticonll0000	15	9	bought	UNK	I-NEUT	_	_	_	_	4	7	_	_	_	0
mr/stts/00/senticonll0000	15	10	a	UNK	I-NEUT	1	2	3	2	3	4	0	0	0	2
mr/stts/00/senticonll0000	15	11	big	UNK	I-NEUT	2	1	5	3	5	5	0	0	0	0
mr/stts/00/senticonll0000	15	12	tub	UNK	I-NEUT	_	_	_	_	3	4	_	_	_	0
mr/stts/00/senticonll0000	15	13	of	UNK	I-NEUT	2	1	3	2	4	1	0	0	0	3
mr/stts/00/senticonll0000	15	14	popcorn,	UNK	I-NEUT	1	1	1	3	3	7	0	0	0	0
mr/stts/00/senticonll0000	15	16	there's	UNK	I-NEUT	1	2	2	2	3	5	0	0	0	0
mr/stts/00/senticonll0000	15	18	guilty	UNK	B-NOTNEUT	1	2	3	2	3	6	0	0	0	0
mr/stts/00/senticonll0000	15	19	fun	UNK	B-NOTNEUT	1	1	2	1	3	6	0	0	0	0
mr/stts/00/senticonll0000	15	20	to	UNK	B-NEUT	1	4	1	2	4	5	0	0	0	2
mr/stts/00/senticonll0000	15	21	be	UNK	I-NEUT	_	_	_	_	3	4	_	_	_	0
mr/stts/00/senticonll0000	15	22	had	UNK	I-NEUT	0	2	2	2	4	7	0	0	0	0
mr/stts/00/senticonll0000	15	23	here.	UNK	I-NEUT	_	_	_	_	3	6	_	_	_	0

mr/stts/00/senticonll0000	16	0	There's	UNK	B-NEUT	2	2	2	2	4	4	1	1	1	0
